logFC	logCPM	LR	PValue	status
>NEG_31213401	  0.000000	 0.5039	0.000e+00	1.000000	Neg
>NEG_31213557	 -5.220064	 1.7761	1.225e+00	0.268312	Neg
>NEG_31215508	 -0.562530	 5.8473	7.092e-02	0.790007	Neg
>NEG_31215554	  1.848363	 2.2629	5.953e-01	0.440386	Neg
>NEG_31215597	  1.575745	 4.6399	5.291e-01	0.466975	Neg
>NEG_31215654	 -1.062889	 6.9396	2.527e-01	0.615183	Neg
>NEG_31215692	 -4.258260	 1.3033	7.374e-01	0.390505	Neg
>NEG_31218157	  0.000000	 0.5039	0.000e+00	1.000000	Neg
>NEG_31218258	  6.106623	 1.8954	4.372e+00	0.036527	Neg
>NEG_31218910	 -0.181503	 3.8412	6.842e-03	0.934079	Neg
>NEG_31218939	  0.000000	 0.5039	0.000e+00	1.000000	Neg
>NEG_31218966	 -5.032938	 1.6741	1.117e+00	0.290657	Neg
>NEG_31219005	 -5.220064	 1.7761	1.225e+00	0.268312	Neg
>NEG_31219034	  5.127409	 1.2992	2.965e+00	0.085105	Neg
>NEG_31219056	 -0.440140	 5.4648	4.318e-02	0.835391	Neg
>NEG_31234018	  1.143381	 4.2068	2.790e-01	0.597336	Neg
>NEG_31234092	  3.809424	 3.3431	2.481e+00	0.115256	Neg
>NEG_31234122	 -0.574099	 4.5925	7.071e-02	0.790313	Neg
>NEG_31234150	 -2.166341	 4.2288	8.571e-01	0.354560	Neg
>NEG_31234551	 -8.251660	 3.9865	3.912e+00	0.047937	Neg
>NEG_31234576	  0.000000	 0.5039	0.000e+00	1.000000	Neg
>NEG_31235219	 -0.073704	 7.5209	1.253e-03	0.971766	Neg
>NEG_31235232	 -0.481596	 3.1364	4.377e-02	0.834274	Neg
>NEG_31235287	 -1.540851	 3.7809	4.426e-01	0.505848	Neg
>NEG_31235295	  1.150360	 2.9259	2.570e-01	0.612162	Neg
>NEG_31235326	  0.417849	 4.7841	3.855e-02	0.844344	Neg
>NEG_31237367	  0.309538	 2.0223	1.508e-02	0.902267	Neg
>NEG_31237392	 -0.406821	 2.3298	2.663e-02	0.870363	Neg
>NEG_31237465	  0.000000	 0.5039	0.000e+00	1.000000	Neg
>NEG_31237488	 -0.730734	 3.2742	1.008e-01	0.750917	Neg
>NEG_31238244	 -0.258273	 2.2602	1.070e-02	0.917631	Neg
>NEG_31238260	 -4.565031	 1.4400	8.742e-01	0.349789	Neg
>NEG_31238317	 -0.168447	 7.2751	6.528e-03	0.935602	Neg
>NEG_31245001	 -4.817872	 1.5627	1.000e+00	0.317311	Neg
>NEG_31245035	 -6.108778	 2.3229	1.838e+00	0.175228	Neg
>NEG_31246404	 -3.331746	 0.9711	4.187e-01	0.517592	Neg
>NEG_31246464	 -0.978146	 6.2821	2.128e-01	0.644587	Neg
>NEG_31246892	 -0.044897	 7.2977	4.643e-04	0.982810	Neg
>NEG_31246906	  0.314557	 2.7546	1.847e-02	0.891888	Neg
>NEG_31246964	 -0.114834	 4.8911	2.909e-03	0.956983	Neg
>NEG_31247647	 -5.385682	 1.8704	1.327e+00	0.249262	Neg
>NEG_31247773	 -4.258260	 1.3033	7.374e-01	0.390505	Neg
>NEG_31247800	 -0.611536	 3.2072	7.059e-02	0.790478	Neg
>NEG_31247864	 -0.002155	 2.8957	8.723e-07	0.999255	Neg
>NEG_31247877	 -3.331746	 0.9711	4.187e-01	0.517592	Neg
>NEG_31247900	  0.000000	 0.5039	0.000e+00	1.000000	Neg
>NEG_31248403	  0.030136	 4.8181	2.003e-04	0.988707	Neg
>NEG_31248515	 -8.314651	 4.0411	3.983e+00	0.045948	Neg
>NEG_31248837	 -1.317998	 2.8227	2.827e-01	0.594928	Neg
>NEG_31248850	 -0.041186	 5.7370	3.834e-04	0.984377	Neg
>NEG_31248975	 -1.460810	 2.9099	3.473e-01	0.555643	Neg
>NEG_31248986	  0.000000	 0.5039	0.000e+00	1.000000	Neg
>NEG_31250376	  0.078518	 5.0708	1.372e-03	0.970449	Neg
>NEG_31250395	  0.318575	 4.6829	2.233e-02	0.881220	Neg
>NEG_31256478	  0.000000	 0.5039	0.000e+00	1.000000	Neg
>NEG_31256506	 -0.241203	 4.6148	1.265e-02	0.910448	Neg
>NEG_31256528	 -8.506730	 4.2094	4.204e+00	0.040338	Neg
>NEG_31256533	 -0.365151	 3.5706	2.677e-02	0.870024	Neg
>NEG_31256613	 -0.092655	 2.1862	1.370e-03	0.970473	Neg
chr6:30132134-30135081	 -1.268126	 6.6356	3.546e-01	0.551541	test
chr6:30132154-30136329	  2.262218	 7.4066	1.079e+00	0.298826	test
chr6:30132159-30139582	 -8.140149	 3.8904	3.787e+00	0.051648	test
chr6:30132333-30135422	 -0.953656	 8.4183	2.065e-01	0.649495	test
chr6:30132384-30136433	 -0.134684	 6.4381	4.142e-03	0.948684	test
chr6:30132465-30135467	 -1.857666	 4.5248	6.702e-01	0.412965	test
chr6:30132704-30135599	 -9.281182	 4.9089	5.127e+00	0.023557	test
chr6:30132705-30136787	 -0.506470	 7.5217	5.879e-02	0.808419	test
chr6:30134702-30135634	 -7.711292	 3.5291	3.321e+00	0.068404	test
chr6:30134819-30135905	 -1.827948	 7.5994	7.201e-01	0.396120	test
chr6:30134952-30135926	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30134969-30137612	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30135033-30140722	 -0.890266	 7.2489	1.791e-01	0.672112	test
chr6:30135062-30136074	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30135178-30136293	  0.589004	 6.7664	7.920e-02	0.778382	test
chr6:30135413-30136351	  4.049927	 5.4391	2.920e+00	0.087464	test
chr6:30135509-30138329	 -0.730871	 6.5514	1.205e-01	0.728489	test
chr6:30135523-30136529	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30135633-30136792	 -0.864696	 4.7680	1.595e-01	0.689624	test
chr6:30135656-30141180	 -1.234188	 5.0091	3.213e-01	0.570804	test
chr6:30135703-30138378	  1.722511	 4.0432	6.147e-01	0.433007	test
chr6:30135795-30137041	 -1.790709	 5.4070	6.603e-01	0.416463	test
chr6:30135905-30137128	 -0.102887	 7.2107	2.436e-03	0.960637	test
chr6:30136057-30137516	 -6.588220	 2.6569	2.233e+00	0.135086	test
chr6:30136075-30138690	  0.206049	 9.0095	9.838e-03	0.920992	test
chr6:30136244-30137563	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30136350-30137651	  1.642979	 5.5379	5.841e-01	0.444728	test
chr6:30136419-30139472	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30136484-30137827	  1.622071	 6.1403	5.741e-01	0.448643	test
chr6:30136766-30137972	  1.820711	 5.1488	7.055e-01	0.400946	test
chr6:30136786-30140127	  3.419300	 3.3768	2.077e+00	0.149540	test
chr6:30136802-30143132	 -1.587560	 5.8161	5.350e-01	0.464525	test
chr6:30136966-30138177	  0.319599	 7.6570	2.355e-02	0.878046	test
chr6:30137059-30138273	 -5.032938	 1.6741	1.117e+00	0.290657	test
chr6:30137421-30138324	 -0.064860	 6.5516	9.625e-04	0.975250	test
chr6:30137523-30138479	 -0.245852	 7.1258	1.388e-02	0.906219	test
chr6:30137598-30140406	 -0.525663	 4.3209	5.849e-02	0.808892	test
chr6:30137646-30149159	  0.241453	 6.2536	1.330e-02	0.908195	test
chr6:30137650-30138629	 -0.285341	 7.5326	1.874e-02	0.891119	test
chr6:30137781-30138832	 -0.299525	 4.9889	1.978e-02	0.888158	test
chr6:30137943-30139313	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30137987-30140717	 -2.468360	 0.7611	2.268e-01	0.633883	test
chr6:30138042-30139449	 -2.248078	 6.3263	1.033e+00	0.309564	test
chr6:30138212-30139540	  2.217048	 7.6560	1.041e+00	0.307585	test
chr6:30138309-30139604	 -0.298601	 5.6006	2.001e-02	0.887500	test
chr6:30138348-30140854	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30138427-30140059	 -8.251660	 3.9865	3.912e+00	0.047937	test
chr6:30138511-30152045	  6.684590	 2.3467	5.208e+00	0.022483	test
chr6:30138577-30140110	 -0.664590	 7.7526	1.010e-01	0.750682	test
chr6:30138689-30141160	 -6.718160	 2.7516	2.348e+00	0.125462	test
chr6:30138695-30140350	 -0.129313	 7.7529	3.859e-03	0.950463	test
chr6:30139012-30140397	 -1.707061	 6.0515	6.173e-01	0.432049	test
chr6:30139397-30140566	 -0.384251	 6.0005	3.335e-02	0.855092	test
chr6:30139464-30142192	  0.740635	 6.9230	1.249e-01	0.723742	test
chr6:30139500-30140703	 -0.245484	 8.6654	1.394e-02	0.906009	test
chr6:30139581-30152901	  0.452548	 6.4880	4.675e-02	0.828825	test
chr6:30139618-30140848	 -7.437106	 3.3057	3.036e+00	0.081420	test
chr6:30139683-30143079	-10.526104	 6.0854	6.696e+00	0.009666	test
chr6:30139914-30141138	 -0.361690	 6.3940	2.975e-02	0.863059	test
chr6:30140117-30142021	 -0.734918	 4.1493	1.117e-01	0.738192	test
chr6:30140259-30142025	 -8.627426	 4.3162	4.344e+00	0.037142	test
chr6:30140369-30142185	  0.358385	 4.1165	2.753e-02	0.868227	test
chr6:30140386-30143353	 -0.500044	 5.2465	5.527e-02	0.814136	test
chr6:30140411-30153470	 -3.681724	 6.4300	2.400e+00	0.121298	test
chr6:30140563-30142515	 -0.498806	 4.3056	5.269e-02	0.818454	test
chr6:30140587-30147936	  1.068896	 5.1909	2.520e-01	0.615667	test
chr6:30140716-30142534	  1.161866	 6.9909	3.032e-01	0.581890	test
chr6:30140802-30149147	 -9.642068	 5.2445	5.573e+00	0.018239	test
chr6:30140858-30142932	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30140929-30154030	 -7.398857	 3.2750	2.998e+00	0.083391	test
chr6:30141145-30143077	  2.685953	 6.4496	1.466e+00	0.226017	test
chr6:30141152-30150026	 -5.220064	 1.7761	1.225e+00	0.268312	test
chr6:30141918-30143180	 -0.774182	 4.7120	1.281e-01	0.720396	test
chr6:30142024-30143334	  0.287824	 6.9595	1.902e-02	0.890301	test
chr6:30142171-30143446	 -2.721241	 4.6622	1.318e+00	0.250926	test
chr6:30142186-30150084	 -0.104717	 7.8996	2.533e-03	0.959860	test
chr6:30142296-30143548	 -1.964507	 5.5391	7.873e-01	0.374905	test
chr6:30142532-30145510	  2.451479	 5.8893	1.238e+00	0.265857	test
chr6:30142874-30147711	 -7.614475	 3.4495	3.219e+00	0.072781	test
chr6:30143053-30147850	  0.859692	 7.0415	1.679e-01	0.681998	test
chr6:30143078-30150594	  0.351382	 5.3760	2.773e-02	0.867756	test
chr6:30143121-30156507	 -1.117989	 8.3073	2.818e-01	0.595535	test
chr6:30143162-30149113	 -2.369321	 4.9161	1.064e+00	0.302376	test
chr6:30143306-30149292	 -6.999504	 2.9626	2.607e+00	0.106415	test
chr6:30143358-30152044	  0.356281	 6.4870	2.901e-02	0.864764	test
chr6:30143416-30149556	 -0.897738	 4.2485	1.662e-01	0.683500	test
chr6:30143547-30149559	 -0.627939	 6.2186	8.881e-02	0.765699	test
chr6:30145425-30149823	 -3.986763	 4.8279	2.406e+00	0.120892	test
chr6:30146004-30149995	  0.460761	 5.4191	4.768e-02	0.827150	test
chr6:30147841-30150041	 -2.119601	 5.6600	9.085e-01	0.340519	test
chr6:30147864-30152448	 -6.947454	 2.9230	2.558e+00	0.109757	test
chr6:30147940-30157218	  1.111393	 5.8624	2.752e-01	0.599896	test
chr6:30149100-30150150	 -0.933235	 6.1675	1.937e-01	0.659868	test
chr6:30149137-30152520	 -1.030213	 7.5313	2.391e-01	0.624870	test
chr6:30149215-30150561	  0.572393	 2.6502	6.073e-02	0.805350	test
chr6:30149436-30150853	  7.898946	 3.4450	6.920e+00	0.008524	test
chr6:30149558-30151165	  1.472159	 7.2889	4.804e-01	0.488238	test
chr6:30149667-30152747	 -0.103336	 6.1319	2.429e-03	0.960693	test
chr6:30149752-30151396	  1.002228	 6.2796	2.257e-01	0.634710	test
chr6:30149927-30151954	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30150039-30152032	 -0.218973	 7.6211	1.105e-02	0.916281	test
chr6:30150048-30152955	 -2.407145	 6.1048	1.160e+00	0.281564	test
chr6:30150124-30157670	  4.009246	 5.8930	2.888e+00	0.089221	test
chr6:30150132-30152132	  0.851610	 6.3319	1.639e-01	0.685632	test
chr6:30150570-30152331	 -1.410612	 4.5853	4.044e-01	0.524805	test
chr6:30150593-30153250	 -0.574554	 6.1867	7.443e-02	0.784988	test
chr6:30150787-30152447	 -2.227158	 4.8046	9.469e-01	0.330509	test
chr6:30151084-30152665	 -1.155901	 6.6306	2.963e-01	0.586206	test
chr6:30151349-30152786	  0.458927	 8.0988	4.854e-02	0.825624	test
chr6:30151925-30152900	  0.199580	 6.1639	9.076e-03	0.924102	test
chr6:30151969-30153460	 -1.872095	 3.1756	5.689e-01	0.450692	test
chr6:30152011-30153015	  0.827715	 3.6864	1.429e-01	0.705381	test
chr6:30152143-30153177	 -0.991664	 3.4279	1.852e-01	0.666942	test
chr6:30152223-30153793	  1.420606	 5.6566	4.424e-01	0.505963	test
chr6:30152327-30153345	 -3.584871	 5.9445	2.251e+00	0.133525	test
chr6:30152435-30153435	  1.334783	 6.9879	3.971e-01	0.528614	test
chr6:30152503-30154020	 -0.814102	 4.4920	1.396e-01	0.708636	test
chr6:30152664-30153536	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30152743-30154255	  1.074534	 5.5031	2.562e-01	0.612774	test
chr6:30152760-30153684	 -0.811932	 8.1272	1.503e-01	0.698259	test
chr6:30152837-30158199	  0.171943	 8.4065	6.842e-03	0.934076	test
chr6:30152899-30153754	  2.549847	 4.7538	1.306e+00	0.253044	test
chr6:30152954-30154973	  0.980149	 5.7923	2.148e-01	0.643044	test
chr6:30153011-30153960	  0.529174	 8.8445	6.457e-02	0.799406	test
chr6:30153174-30154048	  7.677561	 3.2352	6.612e+00	0.010130	test
chr6:30153201-30156170	 -1.540366	 8.3981	5.236e-01	0.469301	test
chr6:30153286-30154169	  0.957451	 6.7868	2.072e-01	0.648952	test
chr6:30153382-30158963	 -8.898102	 4.5589	4.664e+00	0.030807	test
chr6:30153407-30154672	 -1.637976	 5.0458	5.500e-01	0.458308	test
chr6:30153428-30156390	 -1.624538	 7.4444	5.755e-01	0.448068	test
chr6:30153514-30154916	 -0.533326	 7.5374	6.516e-02	0.798526	test
chr6:30153626-30155111	 -0.033880	 7.6611	2.650e-04	0.987013	test
chr6:30153760-30156168	  2.513264	 3.7013	1.228e+00	0.267727	test
chr6:30153792-30156497	  0.562314	 6.2164	7.183e-02	0.788684	test
chr6:30153935-30156403	  1.152545	 7.4368	2.991e-01	0.584424	test
chr6:30154009-30156698	  0.612698	 4.5586	8.211e-02	0.774458	test
chr6:30154021-30159558	 -8.208084	 3.9488	3.863e+00	0.049357	test
chr6:30154042-30156467	 -8.576930	 4.2714	4.285e+00	0.038450	test
chr6:30154168-30156581	 -2.213924	 5.9482	9.932e-01	0.318966	test
chr6:30154251-30157107	  7.096117	 2.7017	5.795e+00	0.016074	test
chr6:30154337-30156693	  0.625566	 5.6652	8.810e-02	0.766602	test
chr6:30154918-30157210	 -1.076032	 6.5765	2.576e-01	0.611788	test
chr6:30154922-30156843	  8.548823	 4.0738	7.816e+00	0.005178	test
chr6:30155119-30157092	  0.959197	 6.2517	2.070e-01	0.649126	test
chr6:30155202-30157507	 -0.194068	 4.5898	8.191e-03	0.927888	test
chr6:30156143-30157171	 -1.023337	 5.2616	2.262e-01	0.634350	test
chr6:30156205-30157735	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30156331-30157289	 -0.118271	 6.6256	3.202e-03	0.954877	test
chr6:30156403-30163454	  2.565255	 4.4379	1.310e+00	0.252335	test
chr6:30156457-30158103	 -0.553374	 5.2775	6.763e-02	0.794822	test
chr6:30156466-30157500	 -7.772406	 3.5798	3.386e+00	0.065759	test
chr6:30156575-30157604	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30156671-30158331	  1.180786	 4.0137	2.946e-01	0.587267	test
chr6:30156683-30157732	  2.695340	 4.6351	1.439e+00	0.230227	test
chr6:30156855-30157957	 -0.780194	 8.8950	1.393e-01	0.708976	test
chr6:30156935-30158538	  1.277689	 5.6976	3.604e-01	0.548279	test
chr6:30157036-30158046	 -0.491944	 5.6060	5.405e-02	0.816154	test
chr6:30157113-30163477	 -0.198540	 4.1419	8.361e-03	0.927142	test
chr6:30157143-30158172	 -0.234057	 6.1351	1.244e-02	0.911193	test
chr6:30157194-30158819	 -0.312695	 7.1960	2.244e-02	0.880917	test
chr6:30157301-30158328	 -6.837357	 2.8401	2.456e+00	0.117097	test
chr6:30157475-30158519	 -6.999504	 2.9626	2.607e+00	0.106415	test
chr6:30157501-30159513	 -7.802018	 3.6044	3.417e+00	0.064509	test
chr6:30157601-30158606	 -4.258260	 1.3033	7.374e-01	0.390505	test
chr6:30157651-30164334	 -1.408423	 4.2064	3.917e-01	0.531418	test
chr6:30157722-30158732	 -8.911749	 4.5713	4.680e+00	0.030516	test
chr6:30157734-30159728	 -0.727942	 6.1229	1.187e-01	0.730412	test
chr6:30157894-30158960	 -1.871465	 6.3099	7.376e-01	0.390428	test
chr6:30158044-30159306	  0.452548	 6.4880	4.675e-02	0.828825	test
chr6:30158061-30160634	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30158150-30159506	 -1.613891	 8.7270	5.732e-01	0.449010	test
chr6:30158200-30164780	 -1.255673	 5.8589	3.424e-01	0.558430	test
chr6:30158329-30162943	  0.655249	 5.3398	9.601e-02	0.756673	test
chr6:30158340-30159511	 -0.129972	 7.0298	3.881e-03	0.950327	test
chr6:30158516-30159711	 -0.368048	 6.9734	3.100e-02	0.860233	test
chr6:30158551-30163321	  1.605520	 4.2340	5.412e-01	0.461922	test
chr6:30158605-30160079	 -0.377578	 5.7409	3.204e-02	0.857934	test
chr6:30158742-30160224	 -3.868136	 1.1489	5.868e-01	0.443655	test
chr6:30158821-30163520	 -0.910931	 5.4968	1.817e-01	0.669886	test
chr6:30158923-30160576	  8.260172	 3.7927	7.419e+00	0.006452	test
chr6:30158961-30165714	 -0.461466	 6.1206	4.811e-02	0.826378	test
chr6:30159156-30160583	 -1.195162	 9.8183	3.223e-01	0.570228	test
chr6:30159307-30162851	  0.581771	 5.7515	7.637e-02	0.782282	test
chr6:30159507-30163086	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30159512-30163889	 -1.463985	 5.3795	4.521e-01	0.501331	test
chr6:30159515-30166915	 -0.260924	 7.0283	1.562e-02	0.900549	test
chr6:30159651-30163157	  0.662570	 5.7852	9.896e-02	0.753081	test
chr6:30159726-30164210	 -4.258260	 1.3033	7.374e-01	0.390505	test
chr6:30160031-30163297	 -0.395012	 4.6986	3.389e-02	0.853939	test
chr6:30160128-30164571	 -4.153773	 4.9746	2.588e+00	0.107646	test
chr6:30160225-30163438	 -8.116774	 3.8703	3.761e+00	0.052457	test
chr6:30160459-30163530	 -6.200580	 2.3849	1.910e+00	0.166976	test
chr6:30160582-30163783	  3.588917	 4.8929	2.375e+00	0.123288	test
chr6:30162845-30163849	  0.782861	 7.0947	1.396e-01	0.708698	test
chr6:30162944-30168206	 -0.403611	 7.5724	3.743e-02	0.846597	test
chr6:30162947-30163986	 -1.047736	 7.5069	2.470e-01	0.619160	test
chr6:30162952-30164767	 -1.942835	 4.5879	7.304e-01	0.392751	test
chr6:30163087-30164208	 -4.817872	 1.5627	1.000e+00	0.317311	test
chr6:30163263-30164333	 -6.893456	 2.8822	2.507e+00	0.113311	test
chr6:30163301-30165199	 -9.249291	 4.8795	5.088e+00	0.024093	test
chr6:30163396-30164504	  0.604765	 8.2068	8.408e-02	0.771846	test
chr6:30163449-30168234	 -1.608510	 7.0233	5.621e-01	0.453413	test
chr6:30163516-30164637	 -2.217923	 5.4871	9.784e-01	0.322592	test
chr6:30163531-30165707	  1.154457	 6.9932	2.994e-01	0.584239	test
chr6:30163698-30164735	 -7.711292	 3.5291	3.321e+00	0.068404	test
chr6:30163818-30164991	 -5.668901	 2.0399	1.515e+00	0.218417	test
chr6:30163856-30166271	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30163926-30165121	  0.975143	 9.2458	2.166e-01	0.641621	test
chr6:30164161-30165198	  0.500868	 7.1541	5.753e-02	0.810451	test
chr6:30164209-30166288	 -0.249960	 5.2388	1.391e-02	0.906131	test
chr6:30164235-30169962	  0.821823	 6.1647	1.524e-01	0.696208	test
chr6:30164328-30165671	 -0.835241	 6.9941	1.576e-01	0.691355	test
chr6:30164481-30165834	  6.619827	 4.6173	5.860e+00	0.015492	test
chr6:30164564-30166561	 -7.145254	 3.0750	2.746e+00	0.097483	test
chr6:30164618-30166026	 -0.381443	 8.2267	3.355e-02	0.854669	test
chr6:30164734-30166279	 -0.067651	 6.6885	1.049e-03	0.974167	test
chr6:30164736-30172429	 -0.472621	 5.2307	4.939e-02	0.824122	test
chr6:30164756-30166910	  0.480398	 7.2872	5.298e-02	0.817957	test
chr6:30164851-30166406	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30165014-30166445	 -4.079545	 7.9409	2.939e+00	0.086473	test
chr6:30165124-30167386	  0.152824	 6.6224	5.351e-03	0.941687	test
chr6:30165166-30166537	 -7.474367	 3.3357	3.074e+00	0.079537	test
chr6:30165262-30173287	 -0.425048	 5.9432	4.073e-02	0.840067	test
chr6:30165657-30166726	 -1.589696	 6.4360	5.445e-01	0.460563	test
chr6:30165692-30168179	  1.019331	 5.2074	2.296e-01	0.631803	test
chr6:30165743-30166896	  0.733605	 5.8809	1.213e-01	0.727623	test
chr6:30166025-30167171	 -8.093014	 3.8500	3.735e+00	0.053292	test
chr6:30166048-30168495	 -2.453294	 3.5853	9.670e-01	0.325423	test
chr6:30166208-30167271	 -6.778989	 2.7966	2.403e+00	0.121138	test
chr6:30166272-30168669	 -0.610244	 5.1657	8.176e-02	0.774925	test
chr6:30166341-30167372	  1.141764	 4.8769	2.847e-01	0.593646	test
chr6:30166425-30173870	 -1.645075	 5.2990	5.612e-01	0.453757	test
chr6:30166444-30167919	  2.143330	 3.5603	9.083e-01	0.340559	test
chr6:30166512-30169079	 -0.217029	 7.6438	1.086e-02	0.917015	test
chr6:30166536-30168128	 -3.030966	 4.9169	1.608e+00	0.204795	test
chr6:30166680-30168314	  1.737701	 5.3860	6.484e-01	0.420692	test
chr6:30166860-30168435	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30166892-30169256	  1.773139	 5.7344	6.771e-01	0.410603	test
chr6:30166950-30174853	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30167013-30168494	 -0.094909	 4.5385	1.959e-03	0.964695	test
chr6:30167184-30168651	 -9.650232	 5.2521	5.583e+00	0.018133	test
chr6:30167371-30168810	 -1.672986	 4.7710	5.631e-01	0.453032	test
chr6:30167373-30169865	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30167743-30168841	 -0.733283	 7.9665	1.228e-01	0.726018	test
chr6:30168138-30169034	  0.902650	 5.4131	1.814e-01	0.670137	test
chr6:30168189-30170339	 -7.967963	 3.7437	3.597e+00	0.057882	test
chr6:30168195-30175423	 -0.463751	 5.7898	4.828e-02	0.826084	test
chr6:30168233-30169178	 -2.012811	 5.5765	8.243e-01	0.363924	test
chr6:30168371-30169773	 -1.197238	 5.6861	3.109e-01	0.577140	test
chr6:30168436-30172255	 -0.981773	 6.5139	2.152e-01	0.642751	test
chr6:30168460-30169874	 -0.219925	 8.2029	1.118e-02	0.915807	test
chr6:30168578-30170253	 -6.010735	 2.2578	1.762e+00	0.184336	test
chr6:30168638-30172428	  1.470063	 4.7797	4.646e-01	0.495483	test
chr6:30168692-30170596	  0.581858	 5.8800	7.654e-02	0.782036	test
chr6:30168817-30171562	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30168834-30178237	 -0.554163	 6.5047	6.962e-02	0.791894	test
chr6:30168859-30172690	 -0.613459	 6.6535	8.533e-02	0.770198	test
chr6:30169033-30171945	 -0.439678	 6.4959	4.395e-02	0.833951	test
chr6:30169078-30173147	  1.142064	 6.5011	2.922e-01	0.588834	test
chr6:30169186-30172061	  1.960603	 4.4274	7.972e-01	0.371917	test
chr6:30169761-30172206	 -7.437106	 3.3057	3.036e+00	0.081420	test
chr6:30169774-30173851	 -1.259050	 4.4820	3.238e-01	0.569306	test
chr6:30169870-30172374	 -1.236777	 7.4818	3.411e-01	0.559181	test
chr6:30170238-30172669	 -2.810494	 5.9744	1.512e+00	0.218857	test
chr6:30170338-30174159	 -3.811251	 4.6758	2.218e+00	0.136390	test
chr6:30170361-30173050	 -0.606888	 6.0493	8.276e-02	0.773592	test
chr6:30171507-30173100	  0.474587	 5.1232	5.022e-02	0.822676	test
chr6:30171929-30173192	  6.684590	 2.3467	5.208e+00	0.022483	test
chr6:30172056-30173638	 -0.489742	 8.3700	5.522e-02	0.814217	test
chr6:30172197-30173731	 -2.305763	 5.5572	1.052e+00	0.305071	test
chr6:30172207-30174825	 -9.889710	 5.4776	5.884e+00	0.015281	test
chr6:30172258-30179364	 -1.268898	 6.3026	3.529e-01	0.552452	test
chr6:30172373-30173862	  0.438924	 5.9392	4.368e-02	0.834442	test
chr6:30172442-30175332	  0.319593	 7.5977	2.354e-02	0.878066	test
chr6:30172614-30173972	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30172689-30176098	  1.755593	 6.9941	6.714e-01	0.412567	test
chr6:30172737-30174096	 -8.692117	 4.3739	4.420e+00	0.035526	test
chr6:30173103-30174271	  1.022293	 5.6550	2.328e-01	0.629421	test
chr6:30173118-30176104	  0.987339	 3.3404	1.977e-01	0.656560	test
chr6:30173189-30174596	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30173197-30180782	  0.726529	 8.3951	1.210e-01	0.727917	test
chr6:30173340-30174808	 -1.226983	 5.2144	3.206e-01	0.571226	test
chr6:30173669-30174801	 -0.456624	 8.3349	4.803e-02	0.826526	test
chr6:30173850-30176805	 -1.421759	 5.8428	4.343e-01	0.509889	test
chr6:30173861-30175192	  0.550519	 6.5287	6.910e-02	0.792657	test
chr6:30173869-30180802	 -0.162692	 5.4244	5.931e-03	0.938611	test
chr6:30173973-30175213	  2.159530	 5.0781	9.702e-01	0.324642	test
chr6:30174077-30175331	  0.957566	 6.2947	2.064e-01	0.649602	test
chr6:30174106-30178070	 -2.266498	 5.5258	1.019e+00	0.312807	test
chr6:30174207-30175452	 -0.715768	 7.4322	1.167e-01	0.732663	test
chr6:30174414-30175668	 -6.108778	 2.3229	1.838e+00	0.175228	test
chr6:30174648-30175727	 -1.113008	 6.8597	2.762e-01	0.599222	test
chr6:30174796-30176014	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30174802-30178106	 -7.802018	 3.6044	3.417e+00	0.064509	test
chr6:30174852-30181412	 -5.168311	 5.8995	3.771e+00	0.052157	test
chr6:30174977-30176054	  0.425684	 8.7800	4.186e-02	0.837887	test
chr6:30175211-30176537	 -3.868136	 1.1489	5.868e-01	0.443655	test
chr6:30175292-30179243	 -0.029688	 7.1112	2.027e-04	0.988639	test
chr6:30175325-30176770	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30175344-30181847	 -8.044286	 3.8085	3.681e+00	0.055041	test
chr6:30175429-30176771	 -2.092191	 7.6463	9.260e-01	0.335914	test
chr6:30175520-30179246	 -1.102017	 5.6218	2.643e-01	0.607162	test
chr6:30175563-30176956	 -0.291977	 7.7754	1.964e-02	0.888534	test
chr6:30175684-30177426	 -9.270630	 4.8991	5.114e+00	0.023733	test
