chrm 	start 	end 	name
chr6	30244240	30252879	chr6:30244240-30252879
chr6	30244433	30256082	chr6:30244433-30256082
chr6	30244606	30256523	chr6:30244606-30256523
chr6	30244692	30260590	chr6:30244692-30260590
chr6	30244707	30256553	chr6:30244707-30256553
chr6	30244864	30256772	chr6:30244864-30256772
chr6	30245197	30256900	chr6:30245197-30256900
chr6	30246174	30256964	chr6:30246174-30256964
chr6	30251572	30257276	chr6:30251572-30257276
chr6	30255013	30257383	chr6:30255013-30257383
chr6	30256278	30257482	chr6:30256278-30257482
chr6	30256524	30257620	chr6:30256524-30257620
chr6	30256556	30260974	chr6:30256556-30260974
chr6	30256585	30269683	chr6:30256585-30269683
chr6	30256717	30257729	chr6:30256717-30257729
chr6	30256803	30261553	chr6:30256803-30261553
chr6	30256823	30257881	chr6:30256823-30257881
chr6	30256929	30258048	chr6:30256929-30258048
chr6	30257127	30258245	chr6:30257127-30258245
chr6	30257337	30258344	chr6:30257337-30258344
chr6	30257466	30259319	chr6:30257466-30259319
chr6	30257505	30261976	chr6:30257505-30261976
chr6	30257590	30259523	chr6:30257590-30259523
chr6	30257728	30259737	chr6:30257728-30259737
chr6	30257777	30262092	chr6:30257777-30262092
chr6	30257880	30259855	chr6:30257880-30259855
chr6	30257921	30270547	chr6:30257921-30270547
chr6	30258024	30260068	chr6:30258024-30260068
chr6	30258053	30262325	chr6:30258053-30262325
chr6	30258132	30260547	chr6:30258132-30260547
chr6	30258234	30260582	chr6:30258234-30260582
chr6	30258334	30260916	chr6:30258334-30260916
chr6	30259519	30260961	chr6:30259519-30260961
chr6	30259652	30261249	chr6:30259652-30261249
chr6	30259847	30261514	chr6:30259847-30261514
chr6	30260018	30261680	chr6:30260018-30261680
chr6	30260218	30261772	chr6:30260218-30261772
chr6	30260548	30261961	chr6:30260548-30261961
chr6	30260589	30262964	chr6:30260589-30262964
chr6	30260633	30272217	chr6:30260633-30272217
chr6	30260649	30262039	chr6:30260649-30262039
chr6	30260968	30262164	chr6:30260968-30262164
chr6	30260983	30263776	chr6:30260983-30263776
chr6	30261154	30262324	chr6:30261154-30262324
chr6	30261505	30262409	chr6:30261505-30262409
chr6	30261549	30263996	chr6:30261549-30263996
chr6	30261554	30273354	chr6:30261554-30273354
chr6	30261653	30262591	chr6:30261653-30262591
chr6	30261771	30262871	chr6:30261771-30262871
chr6	30261795	30269533	chr6:30261795-30269533
chr6	30261904	30262886	chr6:30261904-30262886
chr6	30262052	30263495	chr6:30262052-30263495
chr6	30262058	30269665	chr6:30262058-30269665
chr6	30262093	30274271	chr6:30262093-30274271
chr6	30262163	30263776	chr6:30262163-30263776
chr6	30262244	30270460	chr6:30262244-30270460
chr6	30262279	30263914	chr6:30262279-30263914
chr6	30262378	30264087	chr6:30262378-30264087
chr6	30262473	30270868	chr6:30262473-30270868
chr6	30262567	30264238	chr6:30262567-30264238
chr6	30262705	30264789	chr6:30262705-30264789
chr6	30262868	30265084	chr6:30262868-30265084
chr6	30263337	30265801	chr6:30263337-30265801
chr6	30263761	30266487	chr6:30263761-30266487
chr6	30263777	30271320	chr6:30263777-30271320
chr6	30263871	30274880	chr6:30263871-30274880
chr6	30263926	30267284	chr6:30263926-30267284
chr6	30263995	30272134	chr6:30263995-30272134
chr6	30264056	30269476	chr6:30264056-30269476
chr6	30264172	30269480	chr6:30264172-30269480
chr6	30264239	30272396	chr6:30264239-30272396
chr6	30264683	30269672	chr6:30264683-30269672
chr6	30265069	30270079	chr6:30265069-30270079
chr6	30265499	30270243	chr6:30265499-30270243
chr6	30265793	30270368	chr6:30265793-30270368
chr6	30266477	30270495	chr6:30266477-30270495
chr6	30269032	30270590	chr6:30269032-30270590
chr6	30269463	30270773	chr6:30269463-30270773
chr6	30269524	30273346	chr6:30269524-30273346
chr6	30269658	30270954	chr6:30269658-30270954
chr6	30269668	30275881	chr6:30269668-30275881
chr6	30270078	30271133	chr6:30270078-30271133
chr6	30270229	30271310	chr6:30270229-30271310
chr6	30270348	30271626	chr6:30270348-30271626
chr6	30270446	30273343	chr6:30270446-30273343
chr6	30270488	30271777	chr6:30270488-30271777
chr6	30270560	30277812	chr6:30270560-30277812
chr6	30270589	30272096	chr6:30270589-30272096
chr6	30270776	30272096	chr6:30270776-30272096
chr6	30270778	30274254	chr6:30270778-30274254
chr6	30270935	30272204	chr6:30270935-30272204
chr6	30271061	30272339	chr6:30271061-30272339
chr6	30271125	30274269	chr6:30271125-30274269
chr6	30271225	30272802	chr6:30271225-30272802
chr6	30271568	30273103	chr6:30271568-30273103
chr6	30271759	30273313	chr6:30271759-30273313
chr6	30271967	30273357	chr6:30271967-30273357
chr6	30272094	30273468	chr6:30272094-30273468
chr6	30272119	30274850	chr6:30272119-30274850
chr6	30272177	30279260	chr6:30272177-30279260
chr6	30272194	30273553	chr6:30272194-30273553
chr6	30272344	30273873	chr6:30272344-30273873
chr6	30272373	30274878	chr6:30272373-30274878
chr6	30272775	30273963	chr6:30272775-30273963
chr6	30272860	30275161	chr6:30272860-30275161
chr6	30273038	30274253	chr6:30273038-30274253
chr6	30273251	30274546	chr6:30273251-30274546
chr6	30273336	30275477	chr6:30273336-30275477
chr6	30273342	30274603	chr6:30273342-30274603
chr6	30273358	30283372	chr6:30273358-30283372
chr6	30273444	30274862	chr6:30273444-30274862
chr6	30273545	30275025	chr6:30273545-30275025
chr6	30273820	30275100	chr6:30273820-30275100
chr6	30273898	30275718	chr6:30273898-30275718
chr6	30273947	30275249	chr6:30273947-30275249
chr6	30274248	30275379	chr6:30274248-30275379
chr6	30274268	30276127	chr6:30274268-30276127
chr6	30274270	30284282	chr6:30274270-30284282
chr6	30274398	30275707	chr6:30274398-30275707
chr6	30274579	30275866	chr6:30274579-30275866
chr6	30274662	30277754	chr6:30274662-30277754
chr6	30274861	30276052	chr6:30274861-30276052
chr6	30274863	30277767	chr6:30274863-30277767
chr6	30274879	30286738	chr6:30274879-30286738
chr6	30274960	30276153	chr6:30274960-30276153
chr6	30275099	30277142	chr6:30275099-30277142
chr6	30275111	30279253	chr6:30275111-30279253
chr6	30275241	30277225	chr6:30275241-30277225
chr6	30275390	30277378	chr6:30275390-30277378
chr6	30275398	30279712	chr6:30275398-30279712
chr6	30275658	30277749	chr6:30275658-30277749
chr6	30275722	30280403	chr6:30275722-30280403
chr6	30275736	30293976	chr6:30275736-30293976
chr6	30275832	30277861	chr6:30275832-30277861
chr6	30276028	30277994	chr6:30276028-30277994
chr6	30276126	30280486	chr6:30276126-30280486
chr6	30276128	30278170	chr6:30276128-30278170
chr6	30277096	30279096	chr6:30277096-30279096
chr6	30277219	30279113	chr6:30277219-30279113
chr6	30277237	30281374	chr6:30277237-30281374
chr6	30277387	30279246	chr6:30277387-30279246
chr6	30277725	30279532	chr6:30277725-30279532
chr6	30277748	30281511	chr6:30277748-30281511
chr6	30277803	30293978	chr6:30277803-30293978
chr6	30277855	30279709	chr6:30277855-30279709
chr6	30277992	30280173	chr6:30277992-30280173
chr6	30278103	30280388	chr6:30278103-30280388
chr6	30278888	30280497	chr6:30278888-30280497
chr6	30279098	30280633	chr6:30279098-30280633
chr6	30279238	30281263	chr6:30279238-30281263
chr6	30279247	30281860	chr6:30279247-30281860
chr6	30279259	30294684	chr6:30279259-30294684
chr6	30279537	30281305	chr6:30279537-30281305
chr6	30279708	30281510	chr6:30279708-30281510
chr6	30279724	30282237	chr6:30279724-30282237
chr6	30280159	30281810	chr6:30280159-30281810
chr6	30280186	30282793	chr6:30280186-30282793
chr6	30280392	30282007	chr6:30280392-30282007
chr6	30280408	30283241	chr6:30280408-30283241
chr6	30280496	30282200	chr6:30280496-30282200
chr6	30280626	30282223	chr6:30280626-30282223
chr6	30280655	30283258	chr6:30280655-30283258
chr6	30280914	30282349	chr6:30280914-30282349
chr6	30281304	30282443	chr6:30281304-30282443
chr6	30281381	30284002	chr6:30281381-30284002
chr6	30281480	30282710	chr6:30281480-30282710
chr6	30281777	30282752	chr6:30281777-30282752
chr6	30281803	30284105	chr6:30281803-30284105
chr6	30281878	30282991	chr6:30281878-30282991
chr6	30282051	30283233	chr6:30282051-30283233
chr6	30282194	30283352	chr6:30282194-30283352
chr6	30282232	30285382	chr6:30282232-30285382
chr6	30282328	30283568	chr6:30282328-30283568
chr6	30282444	30286599	chr6:30282444-30286599
chr6	30282450	30283705	chr6:30282450-30283705
chr6	30282554	30283957	chr6:30282554-30283957
chr6	30282751	30283975	chr6:30282751-30283975
chr6	30282944	30284083	chr6:30282944-30284083
chr6	30283029	30289103	chr6:30283029-30289103
chr6	30283188	30284235	chr6:30283188-30284235
chr6	30283246	30291436	chr6:30283246-30291436
chr6	30283265	30295185	chr6:30283265-30295185
chr6	30283351	30284403	chr6:30283351-30284403
chr6	30283529	30285284	chr6:30283529-30285284
chr6	30283659	30285308	chr6:30283659-30285308
chr6	30283714	30293060	chr6:30283714-30293060
chr6	30283754	30285636	chr6:30283754-30285636
chr6	30283963	30285759	chr6:30283963-30285759
chr6	30284084	30293184	chr6:30284084-30293184
chr6	30284093	30285787	chr6:30284093-30285787
chr6	30284233	30286286	chr6:30284233-30286286
chr6	30284287	30296071	chr6:30284287-30296071
chr6	30284366	30286577	chr6:30284366-30286577
chr6	30284459	30293581	chr6:30284459-30293581
chr6	30284761	30286734	chr6:30284761-30286734
chr6	30285299	30287434	chr6:30285299-30287434
chr6	30285439	30287557	chr6:30285439-30287557
chr6	30285644	30287738	chr6:30285644-30287738
chr6	30285746	30287762	chr6:30285746-30287762
chr6	30285953	30288743	chr6:30285953-30288743
chr6	30286576	30289014	chr6:30286576-30289014
chr6	30286577	30293985	chr6:30286577-30293985
chr6	30286649	30297299	chr6:30286649-30297299
chr6	30286733	30289644	chr6:30286733-30289644
chr6	30287117	30289845	chr6:30287117-30289845
chr6	30287546	30290036	chr6:30287546-30290036
chr6	30287561	30294199	chr6:30287561-30294199
chr6	30287646	30290232	chr6:30287646-30290232
chr6	30287748	30290297	chr6:30287748-30290297
chr6	30288520	30291339	chr6:30288520-30291339
chr6	30289026	30291400	chr6:30289026-30291400
chr6	30289493	30291806	chr6:30289493-30291806
chr6	30289734	30292263	chr6:30289734-30292263
chr6	30289992	30293012	chr6:30289992-30293012
chr6	30290101	30293056	chr6:30290101-30293056
chr6	30290296	30293152	chr6:30290296-30293152
chr6	30290411	30293259	chr6:30290411-30293259
chr6	30291344	30293514	chr6:30291344-30293514
chr6	30291409	30294662	chr6:30291409-30294662
chr6	30291787	30293775	chr6:30291787-30293775
chr6	30291812	30295027	chr6:30291812-30295027
chr6	30292258	30293934	chr6:30292258-30293934
chr6	30292764	30294044	chr6:30292764-30294044
chr6	30293012	30294168	chr6:30293012-30294168
chr6	30293156	30294302	chr6:30293156-30294302
chr6	30293156	30295437	chr6:30293156-30295437
chr6	30293255	30298702	chr6:30293255-30298702
chr6	30293258	30294627	chr6:30293258-30294627
chr6	30293513	30295006	chr6:30293513-30295006
chr6	30293575	30295998	chr6:30293575-30295998
chr6	30293634	30295008	chr6:30293634-30295008
chr6	30293909	30295121	chr6:30293909-30295121
chr6	30293959	30297162	chr6:30293959-30297162
chr6	30293977	30300012	chr6:30293977-30300012
chr6	30294043	30295330	chr6:30294043-30295330
chr6	30294167	30295426	chr6:30294167-30295426
chr6	30294198	30297338	chr6:30294198-30297338
chr6	30294301	30295749	chr6:30294301-30295749
chr6	30294626	30295897	chr6:30294626-30295897
chr6	30294642	30297574	chr6:30294642-30297574
chr6	30294668	30303824	chr6:30294668-30303824
chr6	30294878	30295962	chr6:30294878-30295962
chr6	30295007	30296383	chr6:30295007-30296383
chr6	30295026	30298241	chr6:30295026-30298241
chr6	30295116	30296721	chr6:30295116-30296721
chr6	30295184	30307819	chr6:30295184-30307819
chr6	30295279	30296756	chr6:30295279-30296756
chr6	30295339	30298676	chr6:30295339-30298676
chr6	30295434	30297083	chr6:30295434-30297083
chr6	30295528	30297118	chr6:30295528-30297118
chr6	30295825	30297261	chr6:30295825-30297261
chr6	30295967	30299823	chr6:30295967-30299823
chr6	30295973	30297395	chr6:30295973-30297395
chr6	30296035	30309369	chr6:30296035-30309369
chr6	30296209	30297497	chr6:30296209-30297497
chr6	30296572	30297620	chr6:30296572-30297620
chr6	30296755	30297958	chr6:30296755-30297958
chr6	30297008	30298237	chr6:30297008-30298237
chr6	30297114	30298516	chr6:30297114-30298516
chr6	30297150	30300023	chr6:30297150-30300023
chr6	30297257	30298659	chr6:30297257-30298659
chr6	30297292	30309389	chr6:30297292-30309389
chr6	30297351	30302296	chr6:30297351-30302296
chr6	30297375	30299309	chr6:30297375-30299309
chr6	30297463	30299468	chr6:30297463-30299468
chr6	30297573	30303545	chr6:30297573-30303545
chr6	30297582	30299749	chr6:30297582-30299749
chr6	30297929	30299832	chr6:30297929-30299832
chr6	30297962	30303810	chr6:30297962-30303810
chr6	30298187	30300001	chr6:30298187-30300001
chr6	30298373	30300821	chr6:30298373-30300821
chr6	30298655	30300947	chr6:30298655-30300947
chr6	30298675	30307418	chr6:30298675-30307418
chr6	30298701	30310035	chr6:30298701-30310035
chr6	30298765	30301518	chr6:30298765-30301518
chr6	30299467	30301912	chr6:30299467-30301912
chr6	30299472	30307814	chr6:30299472-30307814
chr6	30299604	30301994	chr6:30299604-30301994
chr6	30299816	30302290	chr6:30299816-30302290
chr6	30299907	30308102	chr6:30299907-30308102
chr6	30299956	30302602	chr6:30299956-30302602
chr6	30300025	30310438	chr6:30300025-30310438
chr6	30300485	30302962	chr6:30300485-30302962
chr6	30300835	30303478	chr6:30300835-30303478
chr6	30301501	30303552	chr6:30301501-30303552
chr6	30301521	30308358	chr6:30301521-30308358
chr6	30301634	30303772	chr6:30301634-30303772
chr6	30301947	30303886	chr6:30301947-30303886
chr6	30302295	30307274	chr6:30302295-30307274
chr6	30302453	30307301	chr6:30302453-30307301
chr6	30302755	30307403	chr6:30302755-30307403
chr6	30303001	30307630	chr6:30303001-30307630
chr6	30303485	30307698	chr6:30303485-30307698
chr6	30303553	30309165	chr6:30303553-30309165
chr6	30303580	30311614	chr6:30303580-30311614
chr6	30303712	30307775	chr6:30303712-30307775
chr6	30303809	30309333	chr6:30303809-30309333
chr6	30303868	30307965	chr6:30303868-30307965
chr6	30304288	30308092	chr6:30304288-30308092
chr6	30307307	30308305	chr6:30307307-30308305
chr6	30307361	30309538	chr6:30307361-30309538
chr6	30307397	30308649	chr6:30307397-30308649
chr6	30307537	30309100	chr6:30307537-30309100
chr6	30307634	30309106	chr6:30307634-30309106
chr6	30307743	30309848	chr6:30307743-30309848
chr6	30307768	30309261	chr6:30307768-30309261
chr6	30307815	30313154	chr6:30307815-30313154
chr6	30307921	30309376	chr6:30307921-30309376
chr6	30308062	30309527	chr6:30308062-30309527
chr6	30308093	30310026	chr6:30308093-30310026
chr6	30308264	30309754	chr6:30308264-30309754
chr6	30308360	30313377	chr6:30308360-30313377
chr6	30308370	30310271	chr6:30308370-30310271
chr6	30308511	30309826	chr6:30308511-30309826
chr6	30308703	30309982	chr6:30308703-30309982
chr6	30309101	30310125	chr6:30309101-30310125
chr6	30309113	30310578	chr6:30309113-30310578
chr6	30309237	30310250	chr6:30309237-30310250
chr6	30309337	30310408	chr6:30309337-30310408
chr6	30309343	30310657	chr6:30309343-30310657
chr6	30309374	30314101	chr6:30309374-30314101
chr6	30309532	30311394	chr6:30309532-30311394
chr6	30309537	30310563	chr6:30309537-30310563
chr6	30309723	30310669	chr6:30309723-30310669
chr6	30309761	30311613	chr6:30309761-30311613
chr6	30309825	30310881	chr6:30309825-30310881
chr6	30309882	30314722	chr6:30309882-30314722
chr6	30309975	30310990	chr6:30309975-30310990
chr6	30310007	30311996	chr6:30310007-30311996
chr6	30310082	30311050	chr6:30310082-30311050
chr6	30310243	30312639	chr6:30310243-30312639
chr6	30310244	30311391	chr6:30310244-30311391
chr6	30310406	30311608	chr6:30310406-30311608
chr6	30310431	30316049	chr6:30310431-30316049
chr6	30310461	30313017	chr6:30310461-30313017
chr6	30310527	30311979	chr6:30310527-30311979
chr6	30310657	30312391	chr6:30310657-30312391
chr6	30310670	30313086	chr6:30310670-30313086
chr6	30310785	30312553	chr6:30310785-30312553
chr6	30310936	30312715	chr6:30310936-30312715
chr6	30311055	30312835	chr6:30311055-30312835
chr6	30311127	30313364	chr6:30311127-30313364
chr6	30311392	30313002	chr6:30311392-30313002
chr6	30311465	30313518	chr6:30311465-30313518
chr6	30311517	30313141	chr6:30311517-30313141
chr6	30311600	30316674	chr6:30311600-30316674
chr6	30311956	30313279	chr6:30311956-30313279
chr6	30311980	30314062	chr6:30311980-30314062
chr6	30312327	30313386	chr6:30312327-30313386
chr6	30312565	30313531	chr6:30312565-30313531
chr6	30312577	30314276	chr6:30312577-30314276
chr6	30312647	30319088	chr6:30312647-30319088
chr6	30312692	30313641	chr6:30312692-30313641
chr6	30312782	30314585	chr6:30312782-30314585
chr6	30312828	30313971	chr6:30312828-30313971
chr6	30313001	30314048	chr6:30313001-30314048
chr6	30313018	30314798	chr6:30313018-30314798
chr6	30313116	30314176	chr6:30313116-30314176
chr6	30313168	30321156	chr6:30313168-30321156
chr6	30313269	30314249	chr6:30313269-30314249
chr6	30313295	30315549	chr6:30313295-30315549
chr6	30313385	30314514	chr6:30313385-30314514
chr6	30313498	30314721	chr6:30313498-30314721
chr6	30313532	30316048	chr6:30313532-30316048
chr6	30313612	30314864	chr6:30313612-30314864
chr6	30313827	30315296	chr6:30313827-30315296
chr6	30314007	30315468	chr6:30314007-30315468
chr6	30314045	30316650	chr6:30314045-30316650
chr6	30314074	30323318	chr6:30314074-30323318
chr6	30314138	30315476	chr6:30314138-30315476
chr6	30314236	30315955	chr6:30314236-30315955
chr6	30314267	30316668	chr6:30314267-30316668
chr6	30314504	30316019	chr6:30314504-30316019
chr6	30314535	30316893	chr6:30314535-30316893
chr6	30314580	30323492	chr6:30314580-30323492
chr6	30314711	30316134	chr6:30314711-30316134
chr6	30314790	30319033	chr6:30314790-30319033
chr6	30314816	30316410	chr6:30314816-30316410
chr6	30314954	30316484	chr6:30314954-30316484
chr6	30315297	30316611	chr6:30315297-30316611
chr6	30315471	30316830	chr6:30315471-30316830
chr6	30315542	30319274	chr6:30315542-30319274
chr6	30315550	30325714	chr6:30315550-30325714
chr6	30315607	30316883	chr6:30315607-30316883
chr6	30315956	30317396	chr6:30315956-30317396
chr6	30316023	30319843	chr6:30316023-30319843
chr6	30316086	30317544	chr6:30316086-30317544
chr6	30316363	30318997	chr6:30316363-30318997
chr6	30316411	30321103	chr6:30316411-30321103
chr6	30316482	30319001	chr6:30316482-30319001
chr6	30316608	30319118	chr6:30316608-30319118
chr6	30316663	30325737	chr6:30316663-30325737
chr6	30316667	30321405	chr6:30316667-30321405
chr6	30316704	30319211	chr6:30316704-30319211
chr6	30316831	30319822	chr6:30316831-30319822
chr6	30316884	30322339	chr6:30316884-30322339
